Country,Level,SKU,quant,Yearmonth,Source,Update1
Austria,,SKU01137,1676,202502,VPD,
Austria,,SKU01138,26323,202502,VPD,
Austria,,SKU01139,180,202502,VPD,
Austria,,SKU01140,1903,202502,VPD,
Austria,,SKU01141,2087,202502,VPD,
Austria,,SKU01142,1649,202502,VPD,
Austria,,SKU01143,392,202502,VPD,
Austria,,SKU01144,3936,202502,VPD,
Austria,,SKU01145,2118,202502,VPD,
Austria,,SKU01147,68,202502,VPD,
Austria,,SKU01149,1467,202502,VPD,
Austria,,SKU01150,872,202502,VPD,
Austria,,SKU01151,489,202502,VPD,
Austria,,SKU01152,284,202502,VPD,
Austria,,SKU01153,336,202502,VPD,
Austria,,SKU01154,12734,202502,VPD,
Austria,,SKU01155,5398,202502,VPD,
Austria,,SKU01156,6739,202502,VPD,
Austria,,SKU01157,2442,202502,VPD,
Austria,,SKU01158,3668,202502,VPD,
Austria,,SKU01159,1336,202502,VPD,
Austria,,SKU01160,698,202502,VPD,
Austria,,SKU01161,12670,202502,VPD,
Austria,,SKU01162,7650,202502,VPD,
Austria,,SKU01163,10456,202502,VPD,
Austria,,SKU01164,6662,202502,VPD,
Austria,,SKU01166,70,202502,VPD,
Austria,,SKU01168,35,202502,VPD,
Austria,,SKU01169,74,202502,VPD,
Austria,,SKU01170,173,202502,VPD,
Austria,,SKU01171,404,202502,VPD,
Austria,,SKU01172,713,202502,VPD,
Austria,,SKU01173,552,202502,VPD,
Austria,,SKU01174,2117,202502,VPD,
Austria,,SKU01175,1503,202502,VPD,
Austria,,SKU01178,757,202502,VPD,
Austria,,SKU01179,585,202502,VPD,
Austria,,SKU01180,748,202502,VPD,
Austria,,SKU01181,1575,202502,VPD,
Austria,,SKU01183,323,202502,VPD,
Austria,,SKU01184,34,202502,VPD,
Austria,,SKU01186,2939,202502,VPD,
Austria,,SKU01187,4864,202502,VPD,
Austria,,SKU01188,37989,202502,VPD,
Austria,,SKU01189,1570,202502,VPD,
Austria,,SKU01190,1778,202502,VPD,
Austria,,SKU01191,3917,202502,VPD,
Austria,,SKU01192,17230,202502,VPD,
Austria,,SKU01193,46520,202502,VPD,
Austria,,SKU01194,38246,202502,VPD,
Austria,,SKU01195,3351,202502,VPD,
Austria,,SKU01196,57814,202502,VPD,
Austria,,SKU01197,45577,202502,VPD,
Austria,,SKU01198,17004,202502,VPD,
Austria,,SKU01199,23800,202502,VPD,
Austria,,SKU01200,9549,202502,VPD,
Austria,,SKU01201,8574,202502,VPD,
Austria,,SKU01202,3016,202502,VPD,
Austria,,SKU01203,2455,202502,VPD,
Austria,,SKU01204,64328,202502,VPD,
Austria,,SKU01205,60894,202502,VPD,
Austria,,SKU01206,52007,202502,VPD,
Austria,,SKU01207,29693,202502,VPD,
Austria,,SKU01208,36298,202502,VPD,
Austria,,SKU01209,25307,202502,VPD,
Austria,,SKU01210,13848,202502,VPD,
Austria,,SKU01211,18008,202502,VPD,
Austria,,SKU01212,18902,202502,VPD,
Austria,,SKU01213,16517,202502,VPD,
Austria,,SKU01214,52782,202502,VPD,
Austria,,SKU01215,61792,202502,VPD,
Austria,,SKU01216,83008,202502,VPD,
Austria,,SKU01217,85473,202502,VPD,
Austria,,SKU01218,80151,202502,VPD,
Austria,,SKU01219,89768,202502,VPD,
Austria,,SKU01220,89783,202502,VPD,
Austria,,SKU01224,59944,202502,VPD,
Austria,,SKU01225,3934,202502,VPD,
Austria,,SKU01227,1668,202502,VPD,
Austria,,SKU01228,197106,202502,VPD,
Austria,,SKU01229,37304,202502,VPD,
Austria,,SKU01230,62009,202502,VPD,
Austria,,SKU01231,29225,202502,VPD,
Austria,,SKU01232,82852,202502,VPD,
Austria,,SKU01234,133,202502,VPD,
Austria,,SKU01235,263,202502,VPD,
Austria,,SKU01236,13637,202502,VPD,
Austria,,SKU01237,103713,202502,VPD,
Austria,,SKU01238,74148,202502,VPD,
Austria,,SKU01239,33816,202502,VPD,
Austria,,SKU01240,14779,202502,VPD,
Austria,,SKU01241,16593,202502,VPD,
Austria,,SKU01242,7619,202502,VPD,
Austria,,SKU01243,9346,202502,VPD,
Austria,,SKU01244,4674,202502,VPD,
Austria,,SKU01245,3810,202502,VPD,
Austria,,SKU01246,537,202502,VPD,
Austria,,SKU01247,34962,202502,VPD,
Austria,,SKU01248,45143,202502,VPD,
Austria,,SKU01249,36876,202502,VPD,
Austria,,SKU01250,19735,202502,VPD,
Austria,,SKU01251,22910,202502,VPD,
Austria,,SKU01252,112,202502,VPD,
Austria,,SKU01253,17545,202502,VPD,
Austria,,SKU01254,9135,202502,VPD,
Austria,,SKU01255,3096,202502,VPD,
Austria,,SKU01256,14172,202502,VPD,
Austria,,SKU01257,139535,202502,VPD,
Austria,,SKU01258,94798,202502,VPD,
Austria,,SKU01259,256,202502,VPD,
Austria,,SKU01260,334772,202502,VPD,
Austria,,SKU01261,15186,202502,VPD,
Austria,,SKU01262,10510,202502,VPD,
Austria,,SKU01263,57125,202502,VPD,
Austria,,SKU01265,3044,202502,VPD,
Austria,,SKU01266,51571,202502,VPD,
Austria,,SKU01267,52714,202502,VPD,
Austria,,SKU01268,22707,202502,VPD,
Austria,,SKU01269,38134,202502,VPD,
Austria,,SKU01270,57376,202502,VPD,
Austria,,SKU01271,73702,202502,VPD,
Austria,,SKU01274,444,202502,VPD,
Austria,,SKU01275,2439,202502,VPD,
Austria,,SKU01276,26136,202502,VPD,
Austria,,SKU01277,506,202502,VPD,
Austria,,SKU01279,237441,202502,VPD,
Austria,,SKU01280,33704,202502,VPD,
Austria,,SKU01281,45295,202502,VPD,
Austria,,SKU01282,2890,202502,VPD,
Austria,,SKU01284,21919,202502,VPD,
Austria,,SKU01285,8224,202502,VPD,
Austria,,SKU01286,4305,202502,VPD,
Austria,,SKU01287,85490,202502,VPD,
Austria,,SKU01288,14709,202502,VPD,
Austria,,SKU01289,17466,202502,VPD,
Austria,,SKU01290,129835,202502,VPD,
Austria,,SKU01291,23035,202502,VPD,
Austria,,SKU01292,6814,202502,VPD,
Austria,,SKU01295,62310,202502,VPD,
Austria,,SKU01296,571,202502,VPD,
Austria,,SKU01297,721,202502,VPD,
Austria,,SKU01299,231,202502,VPD,
Austria,,SKU01300,2436,202502,VPD,
Austria,,SKU01301,5313,202502,VPD,
Austria,,SKU01302,67858,202502,VPD,
Austria,,SKU01303,743,202502,VPD,
Austria,,SKU01304,22207,202502,VPD,
Austria,,SKU01305,864,202502,VPD,
Austria,,SKU01306,7970,202502,VPD,
Austria,,SKU01307,2745,202502,VPD,
Austria,,SKU01310,1599,202502,VPD,
Austria,,SKU01311,883,202502,VPD,
Austria,,SKU01312,2433,202502,VPD,
Austria,,SKU01313,2133,202502,VPD,
Austria,,SKU01314,11016,202502,VPD,
Austria,,SKU01315,3686,202502,VPD,
Austria,,SKU01316,2434,202502,VPD,
Austria,,SKU01317,2025,202502,VPD,
Austria,,SKU01318,23277,202502,VPD,
Austria,,SKU01319,37361,202502,VPD,
Austria,,SKU01320,728,202502,VPD,
Austria,,SKU01321,63164,202502,VPD,
Austria,,SKU01322,9810,202502,VPD,
Austria,,SKU01323,994,202502,VPD,
Austria,,SKU01324,17736,202502,VPD,
Austria,,SKU01325,2662,202502,VPD,
Austria,,SKU01326,26793,202502,VPD,
Austria,,SKU01327,26569,202502,VPD,
Austria,,SKU01328,6074,202502,VPD,
Austria,,SKU01329,2464,202502,VPD,
Austria,,SKU01331,564,202502,VPD,
Austria,,SKU01332,1696,202502,VPD,
Austria,,SKU01333,397167,202502,VPD,
Austria,,SKU01334,126507,202502,VPD,
Austria,,SKU01335,10168,202502,VPD,
Austria,,SKU01336,12386,202502,VPD,
Austria,,SKU01337,127489,202502,VPD,
Austria,,SKU01338,54001,202502,VPD,
Austria,,SKU01339,59205,202502,VPD,
Austria,,SKU01340,24899,202502,VPD,
Austria,,SKU01341,31993,202502,VPD,
Austria,,SKU01342,15475,202502,VPD,
Austria,,SKU01343,11128,202502,VPD,
Austria,,SKU01344,110352,202502,VPD,
Austria,,SKU01345,180997,202502,VPD,
Austria,,SKU01346,165145,202502,VPD,
Austria,,SKU01347,87174,202502,VPD,
Austria,,SKU01348,7873,202502,VPD,
Austria,,SKU01349,484,202502,VPD,
Austria,,SKU01350,418,202502,VPD,
Austria,,SKU01351,151,202502,VPD,
Austria,,SKU01356,192,202502,VPD,
Austria,,SKU01357,421,202502,VPD,
Austria,,SKU01358,5177,202502,VPD,
Austria,,SKU01359,711,202502,VPD,
Austria,,SKU01360,2933,202502,VPD,
Austria,,SKU01361,232,202502,VPD,
Austria,,SKU01362,185,202502,VPD,
Austria,,SKU01363,370,202502,VPD,
Austria,,SKU01364,1104,202502,VPD,
Austria,,SKU01365,683,202502,VPD,
Austria,,SKU01366,1118,202502,VPD,
Austria,,SKU01367,102,202502,VPD,
Austria,,SKU01368,1943,202502,VPD,
Austria,,SKU01369,377,202502,VPD,
Austria,,SKU01370,20,202502,VPD,
Austria,,SKU01371,97,202502,VPD,
Austria,,SKU01372,97,202502,VPD,
Austria,,SKU01373,201,202502,VPD,
Austria,,SKU01374,94,202502,VPD,
Austria,,SKU01375,6603,202502,VPD,
Austria,,SKU01376,2220,202502,VPD,
Austria,,SKU01377,634,202502,VPD,
Austria,,SKU01378,4612,202502,VPD,
Austria,,SKU01379,876,202502,VPD,
Austria,,SKU01380,2476,202502,VPD,
Austria,,SKU01381,640,202502,VPD,
Austria,,SKU01382,4022,202502,VPD,
Austria,,SKU01383,5673,202502,VPD,
Austria,,SKU01386,29486,202502,VPD,
Austria,,SKU01387,37820,202502,VPD,
Austria,,SKU01388,15459,202502,VPD,
Austria,,SKU01389,1448,202502,VPD,
Austria,,SKU01390,1390,202502,VPD,
Austria,,SKU01392,544,202502,VPD,
Austria,,SKU01393,317,202502,VPD,
Austria,,SKU01394,520,202502,VPD,
Austria,,SKU0741,493,202503,VPD,
Austria,,SKU0742,720,202503,VPD,
Austria,,SKU0743,96746,202503,VPD,
Austria,,SKU0744,1743,202503,VPD,
Austria,,SKU0746,164435,202503,VPD,
Austria,,SKU0747,115,202503,VPD,
Austria,,SKU0748,265,202503,VPD,
Austria,,SKU0749,2264,202503,VPD,
Austria,,SKU0750,1091,202503,VPD,
Austria,,SKU0751,29434,202503,VPD,
Austria,,SKU0752,560,202503,VPD,
Austria,,SKU0753,1294,202503,VPD,
Austria,,SKU0754,64714,202503,VPD,
Austria,,SKU0755,2746,202503,VPD,
Austria,,SKU0756,1106,202503,VPD,
Austria,,SKU0757,996,202503,VPD,
Austria,,SKU0758,1136,202503,VPD,
Austria,,SKU0761,556,202503,VPD,
Austria,,SKU0766,670,202503,VPD,
Austria,,SKU0768,390,202503,VPD,
Austria,,SKU0769,144,202503,VPD,
Austria,,SKU0770,310,202503,VPD,
Austria,,SKU0771,140,202503,VPD,
Austria,,SKU0775,9636,202503,VPD,
Austria,,SKU0776,626,202503,VPD,
Austria,,SKU0777,348,202503,VPD,
Austria,,SKU0778,172,202503,VPD,
Austria,,SKU0780,892858,202503,VPD,
Austria,,SKU0781,1741291,202503,VPD,
Austria,,SKU0782,9044,202503,VPD,
Austria,,SKU0783,4788,202503,VPD,
Austria,,SKU0784,2014,202503,VPD,
Austria,,SKU0785,2884,202503,VPD,
Austria,,SKU0787,4838,202503,VPD,
Austria,,SKU0788,11394,202503,VPD,
Austria,,SKU0789,13460,202503,VPD,
Austria,,SKU0790,59184,202503,VPD,
Austria,,SKU0791,108644,202503,VPD,
Austria,,SKU0793,11518,202503,VPD,
Austria,,SKU0795,329762,202503,VPD,
Austria,,SKU0796,30524,202503,VPD,
Austria,,SKU0797,868,202503,VPD,
Austria,,SKU0798,26124,202503,VPD,
Austria,,SKU0800,1028,202503,VPD,
Austria,,SKU0801,4304,202503,VPD,
Austria,,SKU0802,55483,202503,VPD,
Austria,,SKU0803,30658,202503,VPD,
Austria,,SKU0804,222,202503,VPD,
Austria,,SKU0805,342,202503,VPD,
Austria,,SKU0806,1656,202503,VPD,
Austria,,SKU0807,162,202503,VPD,
Austria,,SKU0808,254,202503,VPD,
Austria,,SKU0809,104,202503,VPD,
Austria,,SKU0810,220,202503,VPD,
Austria,,SKU0811,86,202503,VPD,
Austria,,SKU0812,656,202503,VPD,
Austria,,SKU0817,48862,202503,VPD,
Austria,,SKU0819,12486,202503,VPD,
Austria,,SKU0820,59702,202503,VPD,
Austria,,SKU0821,92972,202503,VPD,
Austria,,SKU0823,12078,202503,VPD,
Austria,,SKU0824,2904,202503,VPD,
Austria,,SKU0825,1770,202503,VPD,
Austria,,SKU0826,968,202503,VPD,
Austria,,SKU0827,84,202503,VPD,
Austria,,SKU0828,630,202503,VPD,
Austria,,SKU0830,586,202503,VPD,
Austria,,SKU0831,65,202503,VPD,
Austria,,SKU0832,11494,202503,VPD,
Austria,,SKU0833,3439,202503,VPD,
Austria,,SKU0834,77086,202503,VPD,
Austria,,SKU0835,42788,202503,VPD,
Austria,,SKU0836,4164,202503,VPD,
Austria,,SKU0837,51467,202503,VPD,
Austria,,SKU0838,4188,202503,VPD,
Austria,,SKU0839,47284,202503,VPD,
Austria,,SKU0839,1591,202503,VPD,
Austria,,SKU0840,193,202503,VPD,
Austria,,SKU0841,8372,202503,VPD,
Austria,,SKU0842,702,202503,VPD,
Austria,,SKU0844,23774,202503,VPD,
Austria,,SKU0845,251,202503,VPD,
Austria,,SKU0846,79,202503,VPD,
Austria,,SKU0847,10644,202503,VPD,
Austria,,SKU0848,11736,202503,VPD,
Austria,,SKU0849,113,202503,VPD,
Austria,,SKU0850,57,202503,VPD,
Austria,,SKU0851,4652,202503,VPD,
Austria,,SKU0852,61,202503,VPD,
Austria,,SKU0853,1903,202503,VPD,
Austria,,SKU0854,1393,202503,VPD,
Austria,,SKU0855,27591,202503,VPD,
Austria,,SKU0856,378,202503,VPD,
Austria,,SKU0857,31355,202503,VPD,
Austria,,SKU0858,10728,202503,VPD,
Austria,,SKU0859,140,202503,VPD,
Austria,,SKU0860,1305,202503,VPD,
Austria,,SKU0861,2547,202503,VPD,
Austria,,SKU0862,357,202503,VPD,
Austria,,SKU0863,1841,202503,VPD,
Austria,,SKU0864,64,202503,VPD,
Austria,,SKU0868,143,202503,VPD,
Austria,,SKU0869,189,202503,VPD,
Austria,,SKU0870,201,202503,VPD,
Austria,,SKU0871,122,202503,VPD,
Austria,,SKU0872,1344,202503,VPD,
Austria,,SKU0873,12659,202503,VPD,
Austria,,SKU0874,3022,202503,VPD,
Austria,,SKU0875,247632,202503,VPD,
Austria,,SKU0876,346,202503,VPD,
Austria,,SKU0877,219,202503,VPD,
Austria,,SKU0878,4195,202503,VPD,
Austria,,SKU0879,51595,202503,VPD,
Austria,,SKU0881,3807,202503,VPD,
Austria,,SKU0882,5522,202503,VPD,
Austria,,SKU0883,2473,202503,VPD,
Austria,,SKU0884,13883,202503,VPD,
Austria,,SKU0885,14013,202503,VPD,
Austria,,SKU0886,7514,202503,VPD,
Austria,,SKU0887,21621,202503,VPD,
Austria,,SKU0888,5193,202503,VPD,
Austria,,SKU0889,9785,202503,VPD,
Austria,,SKU0890,19331,202503,VPD,
Austria,,SKU0891,11287,202503,VPD,
Austria,,SKU0892,11368,202503,VPD,
Austria,,SKU0893,360,202503,VPD,
Austria,,SKU0894,66,202503,VPD,
Austria,,SKU0896,1338,202503,VPD,
Austria,,SKU0897,22716,202503,VPD,
Austria,,SKU0898,4922,202503,VPD,
Austria,,SKU0899,5828,202503,VPD,
Austria,,SKU0900,93685,202503,VPD,
Austria,,SKU0901,2991,202503,VPD,
Austria,,SKU0902,27704,202503,VPD,
Austria,,SKU0903,3544,202503,VPD,
Austria,,SKU0904,11755,202503,VPD,
Austria,,SKU0905,8176,202503,VPD,
Austria,,SKU0906,30500,202503,VPD,
Austria,,SKU0907,32732,202503,VPD,
Austria,,SKU0908,26796,202503,VPD,
Austria,,SKU0909,7087,202503,VPD,
Austria,,SKU0910,1824,202503,VPD,
Austria,,SKU0911,3344,202503,VPD,
Austria,,SKU0912,2884,202503,VPD,
Austria,,SKU0913,1440,202503,VPD,
Austria,,SKU0914,2434,202503,VPD,
Austria,,SKU0915,12251,202503,VPD,
Austria,,SKU0916,8735,202503,VPD,
Austria,,SKU0917,8039,202503,VPD,
Austria,,SKU0918,43,202503,VPD,
Austria,,SKU0919,80,202503,VPD,
Austria,,SKU0920,1086,202503,VPD,
Austria,,SKU0921,1387,202503,VPD,
Austria,,SKU0922,1484,202503,VPD,
Austria,,SKU0924,7660,202503,VPD,
Austria,,SKU0925,2613,202503,VPD,
Austria,,SKU0926,433,202503,VPD,
Austria,,SKU0927,1447,202503,VPD,
Austria,,SKU0928,679,202503,VPD,
Austria,,SKU0929,19546,202503,VPD,
Austria,,SKU0930,21663,202503,VPD,
Austria,,SKU0931,8064,202503,VPD,
Austria,,SKU0932,4795,202503,VPD,
Austria,,SKU0933,564,202503,VPD,
Austria,,SKU0934,765,202503,VPD,
Austria,,SKU0935,2301,202503,VPD,
Austria,,SKU0936,3907,202503,VPD,
Austria,,SKU0937,2598,202503,VPD,
Austria,,SKU0938,1483,202503,VPD,
Austria,,SKU0939,28790,202503,VPD,
Austria,,SKU0940,2222,202503,VPD,
Austria,,SKU0941,14322,202503,VPD,
Austria,,SKU0942,11554,202503,VPD,
Austria,,SKU0943,113,202503,VPD,
Austria,,SKU0946,78,202503,VPD,
Austria,,SKU0947,559,202503,VPD,
Austria,,SKU0948,220,202503,VPD,
Austria,,SKU0949,1792,202503,VPD,
Austria,,SKU0950,65,202503,VPD,
Austria,,SKU0952,426,202503,VPD,
Austria,,SKU0953,128,202503,VPD,
Austria,,SKU0956,6012,202503,VPD,
Austria,,SKU0957,132,202503,VPD,
Austria,,SKU0958,84,202503,VPD,
Austria,,SKU0959,160,202503,VPD,
Austria,,SKU0960,322,202503,VPD,
Austria,,SKU0961,147,202503,VPD,
Austria,,SKU0962,4936,202503,VPD,
Austria,,SKU0963,1623,202503,VPD,
Austria,,SKU0964,11333,202503,VPD,
Austria,,SKU0965,3817,202503,VPD,
Austria,,SKU0966,804,202503,VPD,
Austria,,SKU0967,476,202503,VPD,
Austria,,SKU0968,135,202503,VPD,
Austria,,SKU0970,793,202503,VPD,
Austria,,SKU0971,5185,202503,VPD,
Austria,,SKU0972,44,202503,VPD,
Austria,,SKU0973,219,202503,VPD,
Austria,,SKU0974,545,202503,VPD,
Austria,,SKU0975,9427,202503,VPD,
Austria,,SKU0976,9734,202503,VPD,
Austria,,SKU0977,1523,202503,VPD,
Austria,,SKU0978,6072,202503,VPD,
Austria,,SKU0979,33366,202503,VPD,
Austria,,SKU0980,6064,202503,VPD,
Austria,,SKU0981,22710,202503,VPD,
Austria,,SKU0982,4973,202503,VPD,
Austria,,SKU0983,19770,202503,VPD,
Austria,,SKU0984,132683,202503,VPD,
Austria,,SKU0985,109962,202503,VPD,
Austria,,SKU0986,40927,202503,VPD,
Austria,,SKU0987,41487,202503,VPD,
Austria,,SKU0988,86446,202503,VPD,
Austria,,SKU0989,67504,202503,VPD,
Austria,,SKU0990,21633,202503,VPD,
Austria,,SKU0991,19800,202503,VPD,
Austria,,SKU0992,43770,202503,VPD,
Austria,,SKU0993,35437,202503,VPD,
Austria,,SKU0994,24167,202503,VPD,
Austria,,SKU0995,15056,202503,VPD,
Austria,,SKU0996,14104,202503,VPD,
Austria,,SKU0997,12363,202503,VPD,
Austria,,SKU0998,155918,202503,VPD,
Austria,,SKU0999,71072,202503,VPD,
Austria,,SKU01000,138189,202503,VPD,
Austria,,SKU01001,108405,202503,VPD,
Austria,,SKU01002,157914,202503,VPD,
Austria,,SKU01003,124870,202503,VPD,
Austria,,SKU01004,52109,202503,VPD,
Austria,,SKU01005,53142,202503,VPD,
Austria,,SKU01006,186,202503,VPD,
Austria,,SKU01007,135,202503,VPD,
Austria,,SKU01008,165,202503,VPD,
Austria,,SKU01009,42,202503,VPD,
Austria,,SKU01010,80,202503,VPD,
Austria,,SKU01011,80,202503,VPD,
Austria,,SKU01012,136,202503,VPD,
Austria,,SKU01013,169,202503,VPD,
Austria,,SKU01014,211,202503,VPD,
Austria,,SKU01015,4085,202503,VPD,
Austria,,SKU01016,7129,202503,VPD,
Austria,,SKU01017,2923,202503,VPD,
Austria,,SKU01018,1033,202503,VPD,
Austria,,SKU01019,1280,202503,VPD,
Austria,,SKU01020,9249,202503,VPD,
Austria,,SKU01021,1606,202503,VPD,
Austria,,SKU01022,247,202503,VPD,
Austria,,SKU01023,8018,202503,VPD,
Austria,,SKU01024,437,202503,VPD,
Austria,,SKU01025,3140,202503,VPD,
Austria,,SKU01026,301,202503,VPD,
Austria,,SKU01027,1052,202503,VPD,
Austria,,SKU01030,55247,202503,VPD,
Austria,,SKU01031,892,202503,VPD,
Austria,,SKU01032,19061,202503,VPD,
Austria,,SKU01033,26843,202503,VPD,
Austria,,SKU01034,685,202503,VPD,
Austria,,SKU01035,8821,202503,VPD,
Austria,,SKU01036,13322,202503,VPD,
Austria,,SKU01037,331,202503,VPD,
Austria,,SKU01038,4837,202503,VPD,
Austria,,SKU01039,181,202503,VPD,
Austria,,SKU01040,3365,202503,VPD,
Austria,,SKU01041,87,202503,VPD,
Austria,,SKU01042,12201,202503,VPD,
Austria,,SKU01043,679,202503,VPD,
Austria,,SKU01044,43549,202503,VPD,
Austria,,SKU01045,998,202503,VPD,
Austria,,SKU01046,57026,202503,VPD,
Austria,,SKU01048,32649,202503,VPD,
Austria,,SKU01049,2978,202503,VPD,
Austria,,SKU01050,1456,202503,VPD,
Austria,,SKU01051,815,202503,VPD,
Austria,,SKU01052,378,202503,VPD,
Austria,,SKU01053,361,202503,VPD,
Austria,,SKU01054,482,202503,VPD,
Austria,,SKU01055,180,202503,VPD,
Austria,,SKU01056,142,202503,VPD,
Austria,,SKU01057,378,202503,VPD,
Austria,,SKU01058,166,202503,VPD,
Austria,,SKU01059,67,202503,VPD,
Austria,,SKU01060,434,202503,VPD,
Austria,,SKU01061,262,202503,VPD,
Austria,,SKU01062,531,202503,VPD,
Austria,,SKU01063,290,202503,VPD,
Austria,,SKU01064,48,202503,VPD,
Austria,,SKU01065,314,202503,VPD,
Austria,,SKU01066,388,202503,VPD,
Austria,,SKU01067,160,202503,VPD,
Austria,,SKU01068,43556,202503,VPD,
Austria,,SKU01069,159904,202503,VPD,
Austria,,SKU01070,84996,202503,VPD,
Austria,,SKU01071,9670,202503,VPD,
Austria,,SKU01072,27031,202503,VPD,
Austria,,SKU01073,12773,202503,VPD,
Austria,,SKU01074,13881,202503,VPD,
Austria,,SKU01075,6133,202503,VPD,
Austria,,SKU01076,8884,202503,VPD,
Austria,,SKU01077,7544,202503,VPD,
Austria,,SKU01078,26243,202503,VPD,
Austria,,SKU01079,29455,202503,VPD,
Austria,,SKU01080,18301,202503,VPD,
Austria,,SKU01081,44,202503,VPD,
Austria,,SKU01082,95,202503,VPD,
Austria,,SKU01083,32,202503,VPD,
Austria,,SKU01084,464,202503,VPD,
Austria,,SKU01085,3244,202503,VPD,
Austria,,SKU01086,773,202503,VPD,
Austria,,SKU01087,94442,202503,VPD,
Austria,,SKU01088,28735,202503,VPD,
Austria,,SKU01089,65,202503,VPD,
Austria,,SKU01090,207,202503,VPD,
Austria,,SKU01091,233,202503,VPD,
Austria,,SKU01093,29313,202503,VPD,
Austria,,SKU01094,93,202503,VPD,
Austria,,SKU01095,39582,202503,VPD,
Austria,,SKU01096,4757,202503,VPD,
Austria,,SKU01097,7150,202503,VPD,
Austria,,SKU01098,1006,202503,VPD,
Austria,,SKU01099,1198,202503,VPD,
Austria,,SKU01100,12577,202503,VPD,
Austria,,SKU01101,4681,202503,VPD,
Austria,,SKU01102,4365,202503,VPD,
Austria,,SKU01103,2518,202503,VPD,
Austria,,SKU01104,18025,202503,VPD,
Austria,,SKU01105,8700,202503,VPD,
Austria,,SKU01106,93698,202503,VPD,
Austria,,SKU01107,25803,202503,VPD,
Austria,,SKU01108,943,202503,VPD,
Austria,,SKU01109,930,202503,VPD,
Austria,,SKU01110,3777,202503,VPD,
Austria,,SKU01111,44540,202503,VPD,
Austria,,SKU01112,28211,202503,VPD,
Austria,,SKU01113,8815,202503,VPD,
Austria,,SKU01114,56,202503,VPD,
Austria,,SKU01116,55,202503,VPD,
Austria,,SKU01117,93,202503,VPD,
Austria,,SKU01118,697,202503,VPD,
Austria,,SKU01119,603,202503,VPD,
Austria,,SKU01120,207738,202503,VPD,
Austria,,SKU01121,6205,202503,VPD,
Austria,,SKU01122,166271,202503,VPD,
Austria,,SKU01123,23178,202503,VPD,
Austria,,SKU01124,53215,202503,VPD,
Austria,,SKU01125,4024,202503,VPD,
Austria,,SKU01126,423181,202503,VPD,
Austria,,SKU01127,195360,202503,VPD,
Austria,,SKU01128,9552,202503,VPD,
Austria,,SKU01129,76245,202503,VPD,
Austria,,SKU01130,20963,202503,VPD,
Austria,,SKU01131,14042,202503,VPD,
Austria,,SKU01132,206167,202503,VPD,
Austria,,SKU01133,454566,202503,VPD,
Austria,,SKU01134,477503,202503,VPD,
Austria,,SKU01135,32214,202503,VPD,
Austria,,SKU01136,12366,202503,VPD,
Austria,,SKU01137,1575,202503,VPD,
Austria,,SKU01138,24892,202503,VPD,
Austria,,SKU01139,255,202503,VPD,
Austria,,SKU01140,1918,202503,VPD,
Austria,,SKU01141,2134,202503,VPD,
Austria,,SKU01142,2713,202503,VPD,
Austria,,SKU01143,476,202503,VPD,
Austria,,SKU01144,3993,202503,VPD,
Austria,,SKU01145,2319,202503,VPD,
Austria,,SKU01147,30,202503,VPD,
Austria,,SKU01149,1415,202503,VPD,
Austria,,SKU01150,952,202503,VPD,
Austria,,SKU01151,631,202503,VPD,
Austria,,SKU01152,395,202503,VPD,
Austria,,SKU01153,412,202503,VPD,
Austria,,SKU01154,12898,202503,VPD,
Austria,,SKU01155,5945,202503,VPD,
Austria,,SKU01156,8427,202503,VPD,
Austria,,SKU01157,2428,202503,VPD,
Austria,,SKU01158,4034,202503,VPD,
Austria,,SKU01159,1307,202503,VPD,
Austria,,SKU01160,761,202503,VPD,
Austria,,SKU01161,12031,202503,VPD,
Austria,,SKU01162,8371,202503,VPD,
Austria,,SKU01163,11252,202503,VPD,
Austria,,SKU01164,7637,202503,VPD,
Austria,,SKU01166,67,202503,VPD,
Austria,,SKU01168,47,202503,VPD,
Austria,,SKU01169,113,202503,VPD,
Austria,,SKU01170,155,202503,VPD,
Austria,,SKU01171,462,202503,VPD,
Austria,,SKU01172,759,202503,VPD,
Austria,,SKU01173,535,202503,VPD,
Austria,,SKU01174,1784,202503,VPD,
Austria,,SKU01175,1498,202503,VPD,
Austria,,SKU01178,760,202503,VPD,
Austria,,SKU01179,635,202503,VPD,
Austria,,SKU01180,762,202503,VPD,
Austria,,SKU01181,1606,202503,VPD,
Austria,,SKU01183,292,202503,VPD,
Austria,,SKU01184,39,202503,VPD,
Austria,,SKU01186,3109,202503,VPD,
Austria,,SKU01187,4619,202503,VPD,
Austria,,SKU01188,38952,202503,VPD,
Austria,,SKU01189,1905,202503,VPD,
Austria,,SKU01190,1973,202503,VPD,
Austria,,SKU01191,4128,202503,VPD,
Austria,,SKU01192,17254,202503,VPD,
Austria,,SKU01193,46271,202503,VPD,
Austria,,SKU01194,39918,202503,VPD,
Austria,,SKU01195,3371,202503,VPD,
Austria,,SKU01196,57976,202503,VPD,
Austria,,SKU01197,47152,202503,VPD,
Austria,,SKU01198,17419,202503,VPD,
Austria,,SKU01199,24988,202503,VPD,
Austria,,SKU01200,9753,202503,VPD,
Austria,,SKU01201,8599,202503,VPD,
Austria,,SKU01202,3242,202503,VPD,
Austria,,SKU01203,2409,202503,VPD,
Austria,,SKU01204,63923,202503,VPD,
Austria,,SKU01205,60366,202503,VPD,
